key,formula,source_name,lam,w_log,w_2,w_ratio,w_max,Tc_AD,Tc_AD13,Tc_ME,Tc_ME13,secs
778,Be2MnP,,0.2695637883769194,36.6124369388249,42.361587444517404,1.1570272559376111,73.7506708028,0.06327043899413434,0.004853438748399046,0.0831196856024016,0.0120703125,248.84149479866028
779,AlLi2N2,,0.3949981726659897,36.857730016657236,43.44501957456994,1.1787220633211999,81.2506790627,1.6957610930862435,0.7169125968595514,1.766892185079867,0.867687839817852,2.6459548473358154
780,NTi,,0.6160167613377654,36.93684202130588,44.29939125145158,1.1993280645351014,74.9506938935,10.930629050152193,7.79585793862096,10.661599743238506,7.798831822417126,0.5419557094573975
781,B2Hf,,0.1403338452125028,37.32421255122848,55.28250246084115,1.4811431690612211,103.9509798049,1.8918168764363327e-14,0.0,0.0,0.0,134.69401025772095
782,Li2N,,0.39798669817074994,37.530169835359004,43.09599428997744,1.1483026716648268,69.6505919096,1.8035162796593902,0.7745288208181053,1.8220368859858482,0.871971297131052,2.1279714107513428
783,BBeZr,,0.3985298554075129,37.60434825624998,48.03726872056526,1.2774392044563967,87.9508079858,1.8232290656816232,0.7850241807203447,1.8227561211302836,0.9021860690202973,3.234032154083252
784,B6Sr,,0.18696850737046228,37.95477676210482,69.3765962268947,1.8278752279782176,152.1512269966,2.8478510895239624e-05,5.90581073651465e-11,0.0,0.0,307.5297305583954
785,O2Ti2,,0.11479556708344278,37.982371570595696,42.19375542743397,1.1108773276310777,71.5506284698,9.751065026555847e-64,0.0,0.0,0.0,79.9446337223053
787,MgN2Sn,,0.13703852527249427,38.12136177805653,42.86456272911142,1.1244237018254992,80.7506694416,3.7562974395980614e-16,0.0,0.0,0.0,101.98672676086426
788,B2MoTi,,0.1924282801547288,38.61503545868367,51.930302283502684,1.3448207846155091,87.4507983647,7.65369746240822e-05,1.2450141682904137e-09,0.0,0.0,145.07053661346436
789,BTc,,0.31344697319305964,38.72961371309637,47.87292648412557,1.2360806601057681,88.6508214554,0.3315203382694485,0.06719141808331269,0.38031558337057003,0.11120376542645916,25.657541036605835
790,HLi2,,0.4069562455718316,38.8083431375435,56.80493687416792,1.463730019930028,117.750837177,2.1200777856775073,0.9512011732791216,2.0653742405178908,1.0812336945103174,3.7299516201019287
791,O4Os2,,0.4847895326060361,39.292700570605774,52.99273602975958,1.3486661710751073,92.2508907275,5.000703141929777,2.911626487119082,4.640010946008419,2.8317007051011496,0.8986189365386963
792,CH2Y2,,0.3994099788402986,39.844917147871655,59.76107138451516,1.4998417781302211,132.351254171,1.9583813421669831,0.8468512116354504,1.9207592396616695,0.9913054000948115,5.195499420166016
793,B2Y,,0.395326867803511,39.97300722087426,50.46047378785289,1.262363712317896,83.2507175472,1.8492279879767697,0.783060846605351,1.8038833014429763,0.8577751940452812,2.2125532627105713
794,B6Ca,,0.2223663420905056,40.43241484481902,66.66735864323208,1.648859186350943,159.4520477502,0.003238921793289568,1.5080212534755501e-05,0.0,0.0,224.79542589187622
795,BCuN2,,0.19732829118428907,40.74797336300097,59.406354949072025,1.4578971675438661,117.8511112153,0.00017487782353221767,1.2057237973256326e-08,0.0,0.0,183.37002539634705
796,CSc,,0.5734145075199009,41.49601806676416,44.69647490111574,1.0771268421274127,60.3505490136,9.799327596485835,6.664555335116076,9.620046075059648,6.600590410406175,0.22682881355285645
797,B4NbZr,,0.3196146519462371,41.85258126482114,54.48931579806014,1.3019344124387546,100.0509047601,0.4256472399377738,0.09418990476705322,0.4688120891294615,0.1454355597410225,22.80691361427307
798,HLiPd,,0.24897846143590657,41.873937095225905,66.21842904023141,1.5813757586167136,121.3510425061,0.024357866697621283,0.0008075216915146302,0.029055795089008202,0.0,317.2383372783661
799,H2Sc,,0.2290930272950546,42.00528562922133,75.10626533602758,1.7880193935350666,152.8519207513,0.006024851091546721,5.324865717963482e-05,0.011801861090719065,0.0,404.80470991134644
800,Fe2O4,,0.47880141094908785,42.65698988170098,51.00441233573188,1.195687095530662,99.3508912905,5.1432293991901945,2.952396545567751,5.148487522507848,3.201387874110124,0.9623074531555176
801,B2V,,0.33023563625707014,43.292894418757456,52.97427450244684,1.2236251517407148,119.5510078701,0.578983903572686,0.14647482146249494,0.697305611039559,0.25650079971804457,22.565012454986572
802,NSc,,0.1713420532481217,43.464711366561374,46.12225656527945,1.0611425939610082,79.7506501993,8.167505511360638e-07,2.5644036986245574e-17,0.0,0.0,457.0955283641815
803,CW,,0.12751439974693923,43.51810457530957,58.40681553176336,1.342126825185788,93.0507700643,4.507403869278698e-24,0.0,0.0,0.0,99.63727116584778
804,C2B2Ca2,,0.37794823160168234,43.612080305516244,55.00439709089992,1.2612192930393813,112.4510073071,1.5351583099407722,0.5874858917150375,1.6217592662373277,0.7592871477379668,4.83679461479187
806,B2V2,,0.16995407271619267,43.87647053520871,50.80755634431361,1.1579681711987988,101.8509393962,5.443566242229105e-07,3.184576214303939e-18,0.0,0.0,343.39568853378296
807,O4Rh2,,0.18080707376186447,44.19347611519071,56.87950293921503,1.2870565508573724,92.8507662159,9.326684979758429e-06,8.194841353020177e-13,0.0,0.0,184.25095319747925
808,C2TiZr,,0.19856732898344448,44.462273317075,52.72628671991332,1.1858657415896154,85.1507541075,0.00022888921348826255,2.169179990859832e-08,0.0,0.0,121.83732771873474
809,B4HfTi,,0.12712711350978062,46.0689691463967,60.75116008186483,1.318700227235636,108.5509322623,1.575814995924578e-24,0.0,0.0,0.0,110.53793144226074
810,Ir2O4,,0.15904661916854207,47.4339382782165,63.04872378502727,1.3291901552686736,96.8508431849,1.0467689722244144e-08,2.527851155433483e-30,0.0,0.0,236.24540853500366
811,HNi,,0.19602665657109647,47.740381516873946,71.08063345140353,1.4888995687284132,121.8510521273,0.00016826575645122153,8.149870427595683e-09,0.0,0.0,169.3119990825653
812,CMo,,0.20054674332965491,48.04704533731908,57.34364862935956,1.1934895939338779,89.7508426219,0.0003276761936936072,4.9913830326884816e-08,0.0,0.0,125.63696479797363
813,B6Mo2,,0.2239425565807919,49.996615923081094,66.58097575626522,1.3317096472829055,121.2499521256,0.0046169571431432365,2.5280163476031728e-05,0.0,0.0,218.68343472480774
814,NV,,0.06998928477702832,50.52112706157591,57.97186119485036,1.1474775913885171,85.4507598802,0.0,0.0,0.0,0.0,74.61730146408081
815,AlB2,,0.4457239383835676,51.83812375705887,63.37518283220316,1.2225593489689772,123.8510906118,4.5229630008011945,2.363051913136185,4.574379129884399,2.655152187005757,1.6353840827941895
816,B2Ti,,0.11788062462888149,52.92630327730121,63.39138783046176,1.197729369049827,114.65104964,8.936871645765529e-46,0.0,0.0,0.0,132.28073263168335
817,B2Sc,,0.2944716011962876,54.422213246582075,61.682717915601586,1.1334106835406128,100.2509086086,0.25548892828271286,0.03719547896215489,0.2997597453844354,0.06422940007307654,53.16352081298828
818,C2B2Sc2,,0.1638818477230063,54.720712017115524,63.78028616887612,1.165560238853013,117.4511035184,8.70623439044155e-08,1.9788518469551914e-23,0.0,0.0,311.81080532073975
819,C2Li2,,0.6393142410219768,55.487951507560126,66.50137639078224,1.198483176689656,151.8505409387,18.276976886770868,13.321661202451471,18.372634282281158,14.018275779795239,0.508481502532959
820,Be2,,0.3753597407795584,58.71508596160963,61.65815242976238,1.0501245364790412,87.2507945163,1.9746736316936087,0.7433567078546575,2.049549485800643,0.8555929539517924,2.2912375926971436
821,BBe2,,0.5051809515390259,60.84310220590861,64.71778646224178,1.0636832133118435,89.0508291523,9.119976278253798,5.556260972157921,9.048308984197085,5.648418804139361,0.4429173469543457
822,B2Mg,,0.6234593794997607,65.44837405452587,70.34307973820746,1.0747872770621276,102.65095479,19.999446980346224,14.37633805914368,19.800172705471866,14.387086969130529,0.2722773551940918
823,B6K,,0.6015798249462643,68.60128217162703,78.98884230716284,1.151419329299825,150.3511923605,18.884517887079678,13.271273850653003,18.793172791709125,13.6870136763273,0.4754166603088379
