key,formula,source_name,lam,w_log,w_2,w_ratio,w_max,Tc_AD,Tc_AD13,Tc_ME,Tc_ME13,ad_error,ad_error_mu13,secs
13,LiPb,Li1Pb1_mp_2314,1.4424423673872495,4.924412588700346,8.81612031885557,1.790288721762513,33.9503131321,7.1736249170411215,6.399758361895686,6.9697815676203465,6.37246439576763,-0.028827208739786524,-0.0042739636152011795,0.0925495624542236
14,PtSc,Sc1Pt1_mp_892,1.0778800927958725,4.936677846015292,9.497799328262207,1.9239252842736112,34.4503227532,4.85481694177298,4.180546672225193,4.628079534281886,4.103063401200547,-0.04782940130140026,-0.01870815507285227,0.1818115711212158
15,Ba,Ba_mp_122,0.2861422085153925,4.967550396065658,5.600868427036886,1.1274910127681486,10.0500845391,0.0172167773217488,0.0020888066393321,0.0216869163850394,0.0,0.23082481306110236,,10.384474754333496
16,Bi2In2,In2Bi2_mp_23313,0.8924752152771198,5.028475115235771,6.819037417425922,1.3560845507149728,14.1500681924,3.571184678869739,2.9598063342937952,3.4505269213416963,2.886293953925951,-0.034370433359768145,-0.02515052829004844,0.0669753551483154
17,AlAu2Sc,Sc1Al1Au2_mp_10873,1.0914325743976525,5.131301238527061,10.058437472666094,1.960211845904679,33.2502996625,5.143878769077705,4.43848028268582,4.854453484919483,4.288424030802474,-0.05791089128119619,-0.03439273251919871,0.1260311603546142
18,CdTe,Cd1Te1_mp_2388,1.1885328171058949,5.254189509787139,6.44727161350348,1.2270725297391634,15.8501009042,5.869151445416743,5.144597727131381,5.811555191232815,5.178088935914033,-0.00986185558360581,0.006488877826010068,0.0587658882141113
19,Au4Bi2,Bi2Au4_mp_570113,0.6615228063456199,5.465885745233828,6.732423525676279,1.231716841418951,23.4502471454,1.979080371556189,1.4689783090873785,2.023450498823066,1.6011521559633786,0.02217194388602411,0.0861563362619446,0.1823091506958007
20,CaHg2,Ca1Hg2_mp_11287,0.4835149962281908,5.483117639939987,8.868714930755642,1.617458444836998,25.7502914026,0.690962643595171,0.4010001941854845,0.6739350296531633,0.4442956994043719,-0.024952049846320195,0.10252841884948972,0.7892398834228516
21,Pb,Pb_mp_20483,1.0468922315884936,5.64893184972875,6.222170248777535,1.1014773083297704,9.9500826148,5.201888969420347,4.47439892067493,5.192288624314557,4.478958994355204,-0.0018472549173212589,0.0010186287910851277,0.0431241989135742
22,Cd2Te2,Cd2Te2_mp_1066480,0.6306747534265844,5.877499281020395,7.188597162929205,1.2230707005175832,16.2501086011,1.863491191388909,1.3476653299424937,1.859876253012128,1.4095651805531746,-0.0019417581351192272,0.04490756413437126,0.1232109069824218
23,AuY,Y1Au1_mp_11261,0.6175045358667516,5.905150361643385,8.906623363876461,1.5082805379061974,22.5502298274,1.7664204689774723,1.2607905866619458,1.6900248662157349,1.272018609060523,-0.044211922432431834,0.008866120644669578,0.1884911060333252
24,NaPb3,Na1Pb3_mp_20555,0.9247078661779644,5.920862910461141,6.5765522190786205,1.1107421871665006,18.1501451614,4.443402173461102,3.722090728048298,4.535265407388589,3.9020264835862624,0.02046326778137815,0.04721049528262342,0.0713152885437011
25,Au2InSc,Sc1In1Au2_mp_30395,0.6213193892729025,5.9487953794324495,9.863304342238289,1.6580338897417757,25.2502817815,1.8133356632010704,1.2989039597340943,1.7127100630353853,1.295913852703356,-0.057091108874674217,-0.002304676914048509,0.2439839839935302
26,Au2InY,Y1In1Au2_mp_22493,0.6843520855012412,5.963674680938045,8.35585382550309,1.4011250231692336,20.6501932671,2.36728044107975,1.785889911036582,2.298539543628812,1.8049406625976216,-0.029467862839005182,0.01061087673998458,0.1264233589172363
27,Bi3Sr,Sr1Bi3_mp_23159,0.825722432789206,5.97360960074951,7.095743343813472,1.1878485234326608,14.9500835862,3.629094549643298,2.9452294230147045,3.601145952194879,2.9773359939689827,-0.007731066939494846,0.010842222318840397,0.0691430568695068
28,Cd2K2Sb2,K2Cd2Sb2_mp_1018652,0.6248646594046158,5.9869994239584345,7.668833126774746,1.2809142917378686,19.0501624795,1.849972972763348,1.330424298808316,1.8474045721960903,1.4038340972542025,-0.001389309557463119,0.05370922125534337,0.1389727592468261
29,Ba2Hg,Ba2Hg1_mp_8094,0.3610789523937806,6.070385337202198,6.945559768542898,1.14417114939594,10.9492583034,0.1580483979625937,0.0536933669139199,0.1637132889800022,0.0649497301251229,0.03521535760537254,0.19032411526114687,0.8446569442749023
30,TeZn,Zn1Te1_mp_948,1.1830937352845712,6.07092313256554,7.767281711886522,1.279423498252087,18.4501509341,6.759018096661884,5.917496509654932,6.654904719073988,5.901790387271435,-0.015523492981097472,-0.0026577122233171872,0.0540390014648437
31,La4,La_mp_26,1.5005545980496393,6.071639533925746,6.845111657388228,1.127390982145868,13.0501150544,8.942048812430405,8.056126588402316,9.028744282639972,8.17024483199802,0.009648560564254982,0.014066006771517831,0.0433135032653808
32,IrMnSb,Mn1Sb1Ir1_mp_10154,1.2318273798711703,6.148752420289956,10.879926650989072,1.7694527128929365,27.8501957543,7.326101189593437,6.432005070280398,7.019992620075271,6.160007104476602,-0.04268130988871069,-0.04320838929733031,0.0739963054656982
33,CoMnSb,Mn1Co1Sb1_mp_5318,1.342206214104559,6.152019374223358,11.965520651575549,1.9449744748383688,33.8503112078,8.211137817156462,7.275747087731727,7.889228144335753,6.997151649529844,-0.039993200048347104,-0.03904334122067264,0.0811238288879394
34,CaTl3,Ca1Tl3_mp_526,0.7832508566574237,6.200870412749207,8.094981234203075,1.305458862284803,18.0501432372,3.382782645986168,2.6966103527028986,3.3142856196369674,2.70678964786742,-0.020456537779778624,0.0037677414981104724,0.0800685882568359
35,InLa3,La3In1_mp_20909,1.542077490090322,6.276175406561828,7.194403463678662,1.14630375947696,13.2501189029,9.545144523158555,8.615364235345146,9.61224936915518,8.70530747501805,0.00700566275648682,0.010385745962188135,0.0432233810424804
37,BaPtSb,Ba1Sb1Pt1_mp_8606,0.7657225471067514,6.416392415316107,8.406621017164612,1.310178753577754,23.5502490696,3.33049603262322,2.633602882176159,3.316420131031132,2.727813246966059,-0.004235324257628733,0.03514745389438676,0.115060806274414
38,MnPtSn,Mn1Sn1Pt1_mp_21418,0.7759573138746831,6.423980381057528,11.204845783047414,1.7442216691830636,26.850176512,3.4491521371971645,2.7380734539778544,3.143279748291193,2.5367681507415063,-0.09286168287710564,-0.07636366484186134,0.1213185787200927
39,GaLa3,La3Ga1_mp_20487,1.7281498942144002,6.48329241956384,7.545543755203467,1.1638444276297335,13.8500624197,11.117069162557154,10.11150397728449,11.228805674706855,10.239243187306506,0.010000722212398349,0.012553926068402646,0.0434973239898681
40,AuCdSb,Cd1Sb1Au1_mp_16246,0.5105276858606158,6.494073575194159,9.412665974043865,1.4494239809659757,18.4501509341,1.0189099425623145,0.6268276910062668,0.9485891972196984,0.6191101948956017,-0.07151282581777646,-0.012388410208606078,0.2486798763275146
41,LiTl,Li1Tl1_mp_934,1.101913131681949,6.508427688448542,12.262065138388705,1.8840287893421608,35.8503496924,6.618011796936913,5.719508714009893,6.23366011393817,5.520226769141519,-0.05983133353673868,-0.035463971732506934,0.0955970287322998
42,Au2Sn2,Sn2Au2_mp_1775,0.5979296620297107,6.555895056644676,8.857282323648326,1.351040894815895,21.950218282,1.7768429847547604,1.2429732535496414,1.733055673442899,1.28147905589609,-0.02495204984632008,0.030508628621821698,0.1690132617950439
43,PbSe2Ta,Ta1Pb1Se2_mp_567736,1.038106350921666,6.5881569685457855,9.685987661686257,1.4702120347057033,34.8503304501,6.082426733904195,5.208078514208577,6.007113011638665,5.286059628672728,-0.012459481195875997,0.014862116123440803,0.1012418270111084
44,AgAsMg,Mg1Ag1As1_mp_3477,0.3114306711356417,6.593231585940716,12.063924925762816,1.829743846930496,32.7502900414,0.0532848987527385,0.0104722401742661,0.0628358390085318,0.0218759537173257,0.1648726299817261,0.7366600665556502,46.779154777526855
45,BaHg,Ba1Hg1_mp_2197,0.3298522087559563,6.6117226644413964,7.598964749301711,1.1493169231325773,10.7500980086,0.0875525807259694,0.0220523971823832,0.090707305859264,0.027415928870549,0.03539836812898691,0.21770287838051883,1.6153771877288818
46,Hg2Pt,Hg2Pt1_mp_11470,0.2985360599366949,6.665163190040387,8.571575545823077,1.28602635845907,20.9501990397,0.0359636336710271,0.0056700992166886,0.0467149454015321,0.0130929583303122,0.2615558914077094,0.8368679375270234,21.368701934814453
47,Hg2La,La1Hg2_mp_11463,0.7239294708614219,6.745747930961951,8.255632102320085,1.2238275409651755,16.8471268916,3.0695703905423195,2.375638933081559,3.006314180520694,2.3780644268079074,-0.020822810198981925,0.0010204649946381975,0.078458547592163
48,InSb,In1Sb1_mp_10149,1.292828099217312,6.797086172987685,8.764292554636752,1.2894190733474804,16.9501220707,8.517230262730049,7.540353891046057,8.496819500000406,7.524759804546716,-0.002399284450863324,-0.0020702256065116605,0.0447218418121337
49,HgSr,Sr1Hg1_mp_542,0.561133199481014,6.799955137390038,8.004291370214299,1.177109438002338,14.2500701166,1.4977522749215002,1.001709082437682,1.4848408057373912,1.0364273107613236,-0.008657935888889618,0.034071897304783695,0.1039004325866699
50,AuTe3,Te3Au1_mp_1217358,0.5622743542517689,6.878214553396916,8.721746121024653,1.2680247255034056,22.6502317516,1.5274887617676574,1.0229285227346463,1.5241072151844188,1.0925101730549018,-0.002216248804160222,0.06580834538615103,0.1986598968505859
51,Pb3Y,Y1Pb3_mp_20291,0.7515778694856085,7.006036554200284,8.261109498443066,1.1791416494237867,15.5500951316,3.47527572901365,2.730766841392971,3.422370130009826,2.732240545458665,-0.01534049083031182,0.0005395211820465151,0.0652158260345459
52,HgY,Y1Hg1_mp_2399,0.5671493646139167,7.019465889121576,9.379911925173127,1.3362714590165126,19.1501644037,1.6057841378353408,1.082289819066492,1.5538817425081757,1.1026855660698924,-0.032856046396949945,0.018669628553919612,0.1469571590423584
53,Ag2InLi,Li1In1Ag2_mp_567787,0.408964586474663,7.073409272854173,13.938925436549251,1.970609206799764,38.7504054949,0.3973568351022626,0.1799291342710381,0.3834725668031049,0.2156448055566654,-0.03556662146645385,0.1810695605481212,2.421752452850342
54,MgTl,Mg1Tl1_mp_11498,0.5550692972846629,7.075122751202274,10.743060131384988,1.5184273841127949,22.0502202062,1.506923827799316,0.9986177209042342,1.4135661102026384,0.9890713617919475,-0.06395470514999996,-0.009605559135232877,0.1858842372894287
55,PtSbSr,Sr1Sb1Pt1_mp_8605,0.6408856607163981,7.108695652006741,9.102143460218322,1.280423850703025,25.050277933,2.361263174703466,1.7229228897101232,2.3804772630668625,1.843565875981553,0.008104278915935277,0.06767946920596979,0.1361420154571533
56,HgMg,Mg1Hg1_mp_1408,0.5516085929990526,7.13391709027402,10.71915600221425,1.502562458544429,27.1501822847,1.486914737052049,0.9804435502726728,1.4687988469776951,1.055082838741233,-0.012258371057583307,0.07336949137135615,0.2319750785827636
57,SrTl,Sr1Tl1_mp_2434,0.2327877722050071,7.190996865907053,8.773412225547716,1.2200550756937456,14.1500681924,0.0013824147132249,1.652512498509143e-05,0.0,0.0,,,10.008917331695557
58,Au2HfIn,Hf1In1Au2_mp_574025,0.4215614693730257,7.231047463639098,8.926826857428921,1.2345136582655487,18.850158631,0.4773012230435243,0.2283303561778397,0.4956718381931742,0.2738387233523873,0.037766304784566745,0.18174582131894512,0.5136170387268066
59,Bi4Cs2,Cs2Bi4_mp_23163,0.1031394245095507,7.27541351800757,7.755671655422898,1.0660111121143323,10.6500960844,0.0,0.0,0.0,0.0,,,2.633557081222534
60,Pd2ScSn,Sc1Sn1Pd2_mp_4897,0.7921687584313142,7.310523897615271,9.809312905827143,1.3418071048269182,29.1502207692,4.08975868438823,3.272355631587621,4.060493058718018,3.375514100425521,-0.007181557667962539,0.031037536581304474,0.1183967590332031
61,AlLa3,La3Al1_mp_10889,1.3713289844091698,7.3776617724855,8.77691542377226,1.1896608565745292,23.0502394485,9.869045911537494,8.80528480624351,9.913161006754745,8.964213625531055,0.004460085624308613,0.017888299758303864,0.0508077144622802
62,CaIn,Ca1In1_mp_20263,0.5663740652662572,7.424183096668913,10.531831080773198,1.4185845019768744,24.150260615,1.691859723554795,1.1389684395526685,1.6521911243631469,1.1890123915695383,-0.023725990926018486,0.04300006432367017,0.1946437358856201
63,Pt2Sb2,Sb2Pt2_mp_2845,0.7814899208223105,7.469896143199786,9.69980686331254,1.2985196416877565,25.050277933,4.054575208335224,3.229702795921108,3.996598740541263,3.281234642550551,-0.014402240046909555,0.015829647626963404,0.0963237285614013
64,BaCd,Ba1Cd1_mp_527,0.302188559538128,7.503190690754616,8.369305996218786,1.115432932623103,11.4500978725,0.0455905612710144,0.0076889858833131,0.0490145050274256,0.0105783257920518,0.07241556984864897,0.3190182711016333,6.238049030303955
65,Au2InZr,Zr1In1Au2_mp_581707,0.4309359245775033,7.527760722883436,10.203917853264342,1.3555050736729355,21.6502125093,0.5569068411897075,0.2762785850936104,0.5619975152076663,0.3200254100041946,0.009099453611881098,0.14699067597363916,0.5754382610321045
66,Sr,Sr_mp_76,0.1219918396560921,7.562512125386028,8.36500248518916,1.1061142576035432,13.5501246756,5.5236013351089e-34,0.0,0.0,0.0,,,3.2985548973083496
67,Au2Cd2,Cd2Au2_mp_1404,0.3468517215939607,7.614001158063447,9.544988652023596,1.2536100867170448,19.2501663279,0.1489856121749714,0.0448244045051958,0.1638723506922797,0.0646927712571817,0.09523803661677441,0.36689673365179226,2.3289496898651123
68,GaNi2Zr,Zr1Ga1Ni2_mp_22580,1.141660442803319,7.672524134583961,10.729535962671545,1.3984362609311425,28.9502169208,8.16316813207093,7.103440862728836,7.980798609992908,7.0491412038993,-0.022593862210574824,-0.007673500851759661,0.0656087398529052
69,CaPb3,Ca1Pb3_mp_20549,0.4809597574510732,7.6998664307737394,9.141624507495486,1.187244556731469,19.2501663279,0.9462383841869388,0.546071159955352,0.9732652943753932,0.617929010523464,0.028162172063664406,0.12362428431522952,0.2515571117401123
70,Bi2Pt2,Bi2Pt2_mp_1066078,0.5585754359949993,7.729079442786264,9.189205291539142,1.1889132929168749,22.0451860958,1.6766248234512595,1.1173114074061867,1.7002529481884252,1.213560211653684,0.013994294105561599,0.08263309281116062,0.1579542160034179
71,Bi4Rb2,Rb2Bi4_mp_23253,0.0474486972296795,7.768144160298535,8.471909599452855,1.090596341240824,12.4501171148,0.0,0.0,0.0,0.0,,,2.4085052013397217
72,CaHg,Ca1Hg1_mp_11286,0.3654575903915671,7.785761195594786,11.31806269708936,1.4536873675875346,23.0502394485,0.2203371229087356,0.0773622702021448,0.2310560799286085,0.1037101081417839,0.04750170099269225,0.29310038867618204,2.000170946121216
73,LaTl3,La1Tl3_mp_2001,0.4731673585500182,7.85589284537131,9.027389172043662,1.1491232568634893,15.0500855104,0.8995230636285966,0.5091031157181125,0.8988499882244391,0.5424562970621458,-0.0007485381688649148,0.06345694281796607,0.1862344741821289
74,HgSc,Sc1Hg1_mp_11471,0.4711679595927368,7.868682032810969,12.211770484541947,1.5519461116386573,26.850176512,0.8870657765491271,0.4991530149656374,0.8559527461906236,0.5383532141911516,-0.03570396419017595,0.0756021847289709,0.4144814014434814
75,IrSr2,Sr2Ir1_mp_1062620,0.2774490473635145,7.874387479169175,9.557460838237915,1.213740225956765,19.3501682521,0.0192747019897655,0.0018725240914561,0.0260852786112469,0.0,0.3025776589582683,,17.584819793701172
76,LiSe2Zr,Li1Zr1Se2_JVASP_35970,1.0531865960549345,7.901742774413543,11.721863626218369,1.483452949667594,40.8503098466,7.46484687752695,6.4081141141462,7.352044607939039,6.46618919646152,-0.015226466236803614,0.009021921393710679,0.0946204662322998
77,HgLi,Li1Hg1_mp_2012,0.612533124716365,7.967532228668205,16.1709039259989,2.029600064598912,40.3503002255,2.3295000234472054,1.6540685765800869,2.1520679744227182,1.6322924627474555,-0.07922443391170449,-0.01325261119260235,0.2545516490936279
78,LaPb3,La1Pb3_mp_21432,0.5731888193114737,7.973504155411292,8.858322793319294,1.1109698597582736,14.9500835862,1.8821326683312312,1.2794649339008848,1.873491686318596,1.3153406177528093,-0.004601630218775607,0.027653686848935086,0.0920450687408447
79,Bi4K2,K2Bi4_mp_23279,0.0396161983495703,8.066146245251241,9.177761106457002,1.1378123861639873,14.0500662682,0.0,0.0,0.0,0.0,,,2.7199490070343018
80,La3Sn,La3Sn1_mp_1681,0.9248069564934444,8.144070581980994,8.87023173813352,1.089164398668054,14.1500681924,6.10490911625095,5.115275749121855,6.093083963655019,5.127140118434166,-0.0019388691603458642,0.0023167140979686294,0.0432660579681396
81,Ag2InY,Y1In1Ag2_mp_569823,0.4044553814401515,8.178321664631948,10.714227487763448,1.310076556917332,21.7502144336,0.4313518372446975,0.1912677724398693,0.4391868869119896,0.2279166568584711,0.018000948188419005,0.17530562585465795,0.5867865085601807
82,Cd,Cd1_mp_1096861,0.5696970022487013,8.201785601482086,9.68578304342031,1.1809358978696127,15.75009898,1.900287927219673,1.2856221230969629,1.8440939881439675,1.2786620630225234,-0.030017321788404258,-0.005428475676678573,0.0934724807739257
83,InPd2Y,Y1In1Pd2_mp_568880,0.5189970638922068,8.23027557011377,10.476514840419773,1.272923944182704,22.6502317516,1.3734489816632265,0.8587814582649393,1.3648823246846962,0.9192066760779738,-0.006256865198306799,0.06799651394171974,0.1909985542297363
84,MnNiSb,Mn1Ni1Sb1_mp_22541,0.9668976538236388,8.246544902055078,13.960819636583004,1.692929560488284,34.7503285259,6.79069736385282,5.72978579789142,6.35942484948622,5.434515517929856,-0.06561570004866751,-0.0529077719963557,0.0897974967956543
86,AuMg,Mg1Au1_mp_437,0.3950281019764058,8.292842026294702,13.726944166165396,1.6552762156375826,35.0503342985,0.3824555552449013,0.1616533373166669,0.4083821638178524,0.2212776281306753,0.0655909609438538,0.3139639997164814,1.874382495880127
